511.29444884877403865  514.43604000938159970  517.57763118811328695
520.71922238464094335  523.86081359864454043  527.00240482981155310
530.14399607783673218  533.28558734242210448  536.42717862327697276
539.56876992011689254  542.71036123266446793  545.85195256064832847
548.99354390380358382  552.13513526187125535  555.27672663459816249
558.41831802173692267  561.55990942304572400  564.70150083828798415
567.84309226723246411  570.98468370965304075  574.12627516532847949
577.26786663404243427  580.40945811558299283  583.55104960974324513
586.69264111632026015  589.83423263511565438  592.97582416593536436
596.11741570858930572  599.25900726289114573  602.40059882865887175
605.54219040571376809  608.68378199388132543  611.82537359299033142
614.96696520287287058  618.10855682336500649  621.25014845430541754
624.39174009553676115  627.53333174690419582  630.67492340825640440
633.81651507944491186  636.95810676032408537  640.09969845075136163
643.24129015058667846  646.38288185969304322  649.52447357793573701
652.66606530518299678  655.80765704130533322  658.94924878617587183
662.09084053967001182  665.23243230166565354  668.37402407204285737
671.51561585068395743  674.65720763747356159  677.79879943229843775
680.94039123504717281  684.08198304561085479  687.22357486388204961
690.36516668975571065  693.50675852312849656  696.64835036389888501
699.78994221196728631  702.93153406723581611  706.07312592960852271
709.21471779899081866  712.35630967528993551  715.49790155841492378
718.63949344827619825  721.78108534478576530  724.92267724785722294
728.06426915740564709  731.20586107334747794  734.34745299560074727
737.48904492408485112  740.63063685872032238  743.77222879942928557
746.91382074613511577  750.05541269876243859  753.19700465723724392
756.33859662148665848  759.48018859143894588  762.62178056702362028
765.76337254817133271  768.90496453481409844  772.04655652688461487
775.18814852431694362  778.32974052704628320  781.47133253500862793
784.61292454814110897  787.75451656638188069  790.89610858967012064
794.03770061794591584  797.17929265115026283  800.32088468922518132
803.46247673211348683  806.60406877975890438  809.74566083210606848
812.88725288910063682  816.02884495068872184  819.17043701681745915
822.31202908743500757  825.45362116249009432  828.59521324193201508
831.73680532571131607  834.87839741377888458  838.01998950608651739
841.16158160258669341  844.30317370323268733  847.44476580797834231
850.58635791677818361  853.72795002958753230  856.86954214636227789
860.01113426705899201  863.15272639163470103  866.29431852004745451
869.43591065225541570  872.57750278821777101  875.71909492789393425
878.86068707124422872  882.00227921822931876  885.14387136881055085
888.28546352294972621  891.42705568060932819  894.56864784175218119
897.71024000634167805  900.85183217434178005  903.99342434571701688
907.13501652043214563  910.27660869845283287  913.41820087974474518
916.55979306427434494  919.70138525200854929  922.84297744291438903
925.98456963695980448  929.12616183411284965  932.26775403434214695
935.40934623761665989  938.55093844390592039  941.69253065317957407
944.83412286540794867  947.97571508056159928  951.11730729861164946
954.25889951952945012  957.40049174328680692  960.54208396985575291
963.68367619920888956  966.82526843131904570  969.96686066615950494
973.10845290370366456  976.25004514392549027  979.39163738679917515
982.53322963229948073  985.67482188040105484  988.81641413107922745
991.95800638430944218  995.09959864006759744  998.24119089832981899
1001.3827831590725737  1004.5243754222724419  1007.6659676879065728
1010.8075599559522288  1013.9491522263870138  1017.0907444991887587
1020.2323367743356357  1023.3739290518060443  1026.5155213315786114
1029.6571136136321911  1032.7987058979463200  1035.9402981844998521
1039.0818904732730061  1042.2234827642455457  1045.3650750573974619
1048.5066673527092007  1051.6482596501616626  1054.7898519497355210
1057.9314442514121311  1061.0730365551723935  1064.2146288609981184
1067.3562211688708885  1070.4978134787729687  1073.6394057906863964
1076.7809981045934364  1079.9225904204768085  1083.0641827383194595
1086.2057750581041091  1089.3473673798141590  1092.4889597034327835
1095.6305520289438391  1098.7721443563311823  1101.9137366855782147
1105.0553290166694751  1108.1969213495892745  1111.3385136843221517
1114.4801060208526451  1117.6216983591655207  1120.7632906992457720
1123.9048830410788469  1127.0464753846499661  1130.1880677299445779
1133.3296600769483575  1136.4712524256472079  1139.6128447760279414
1142.7544371280748692  1145.8960294817752583  1149.0376218371154664
1152.1792141940820784  1155.3208065526619066  1158.4623989128417634
1161.6039912746086884  1164.7455836379497214  1167.8871760028523568
1171.0287683693040890  1174.1703607372921851  1177.3119531068045944
1180.4535454778290386  1183.5951378503534670  1186.7367302243660561
1189.8783225998549824  1193.0199149768084226  1196.1615073552150079
1199.3030997350633697  1202.4446921163421393  1205.5862844990399481
1208.7278768831461093  1211.8694692686492544  1215.0110616555389242
1218.1526540438042048  1221.2942464334344095  1224.4358388244190792
1227.5774312167479820  1230.7190236104106589  1233.8606160053968779
1237.0022084016968620  1240.1438007993001520  1243.2853931981971982
1246.4269855983782236  1249.5685779998334510  1252.7101704025531035
1255.8517628065280860  1258.9933552117488489  1262.1349476182058424
1265.2765400258901991  1268.4181324347925965  1271.5597248449041672
1274.7013172562158161  1277.8429096687186757  1280.9845020824041057
1284.1260944972634661  1287.2676869132878892  1290.4092793304691895
1293.5508717487989543  1296.6924641682683159  1299.8340565888697711
1302.9756490105944522  1306.1172414334346286  1309.2588338573821147
1312.4004262824291800  1315.5420187085676389  1318.6836111357899881
1321.8252035640882696  1324.9667959934547525  1328.1083884238821611
1331.2499808553629919  1334.3915732878895142  1337.5331657214544521
1340.6747581560505296  1343.8163505916706981  1346.9579430283076817
1350.0995354659542045  1353.2411279046032178  1356.3827203442481277
1359.5243127848816584  1362.6659052264972161  1365.8074976690879794
1368.9490901126471272  1372.0906825571680656  1375.2322750026439735
1378.3738674490689391  1381.5154598964359138  1384.6570523447385312
1387.7986447939706522  1390.9402372441261377  1394.0818296951981665
1397.2234221471810542  1400.3650146000686618  1403.5066070538546228
1406.6481995085330254  1409.7897919640979580  1412.9313844205435089
1416.0729768778637663  1419.2145693360530458  1422.3561617951054359
1425.4977542550152521  1428.6393467157770374  1431.7809391773848802
1434.9225316398333234  1438.0641241031169102  1441.2057165672301835
1444.3473090321679138  1447.4889014979241892  1450.6304939644942351
1453.7720864318725944  1456.9136789000540375  1460.0552713690333348
1463.1968638388052568  1466.3384563093650286  1469.4800487807071931
1472.6216412528272031  1475.7632337257196014  1478.9048261993798405
1482.0464186738029184  1485.1880111489838328  1488.3296036249180361
1491.4711961016005262  1494.6127885790267555  1497.7543810571919494
1500.8959735360917875  1504.0375660157210405  1507.1791584960758428
1510.3207509771511923  1513.4623434589427688  1516.6039359414460250
1519.7455284246566407  1522.8871209085700684  1526.0287133931822154
1529.1703058784887617  1532.3118983644853870  1535.4534908511677713
1538.5950833385315946  1541.7366758265729914  1544.8782683152876416
1548.0198608046714526  1551.1614532947205589  1554.3030457854306405
1557.4446382767978321  1560.5862307688182682  1563.7278232614878561
1566.8694157548027306  1570.0110082487590262
